STT,ITEM,VENDOR,DESCR,STATUS
328,3419926,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
340,3523181,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
341,3523363,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
342,3523364,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
343,3523365,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
362,3521071,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
363,3521072,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
364,3521073,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
365,3521074,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
403,3480412,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
404,3480413,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
405,3480422,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
409,3403272,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
410,3404154,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
411,3414888,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
414,3508978,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
421,3487359,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
422,3487361,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
423,3487363,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
424,3487364,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
426,3487674,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
435,3288346,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
447,3459152,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
468,3513945,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
469,3513947,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
470,3513972,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
479,3524413,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
480,3524414,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
481,3524415,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
482,3524416,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
493,3312777,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
494,3312779,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
495,3312780,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
500,3458930,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
502,3446423,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
503,3446427,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
505,3081035,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
507,3556424,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
509,3556030,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
515,3392948,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
516,3392949,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
517,3392951,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
540,3455364,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
544,3406717,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
545,3406719,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
546,3406721,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
547,3406723,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
560,3507585,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
561,3419604,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
562,3422258,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
563,3422250,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
564,3519233,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
566,3392950,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
567,3517502,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
568,3390756,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
569,3476197,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
570,3011823,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
571,3509235,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
572,3438240,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
573,3436536,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
574,3434404,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
575,3552975,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
576,3368152,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
578,3548188,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
579,3548189,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
580,3548191,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
581,3555041,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
582,3448563,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
583,3555042,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
584,3546767,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
585,3555040,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
586,3503276,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
587,3503277,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
588,3419131,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
589,3422582,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
591,3490338,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
592,3312781,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
593,3342478,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
595,3065101,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
596,3065131,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
604,3533214,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
605,3533215,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
610,3535595,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
611,3535596,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
617,3536397,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
618,3536398,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
619,3536399,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
620,3536400,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
626,3168725,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
627,3168726,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
628,3168727,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
629,3168728,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
630,3168729,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
631,3168730,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
632,3168732,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
636,3490335,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
637,3490337,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
646,3518681,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
647,3518682,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
648,3518688,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
653,3519231,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
654,3519232,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
661,3450259,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
662,3450271,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
664,3362388,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
682,3011821,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
683,3011822,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
684,3012259,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
685,3012260,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
686,3012311,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
689,3281313,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
690,3281318,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
691,3281320,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
692,3281321,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
693,3281511,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
699,3282933,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
700,3328714,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
701,3509253,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
722,3460722,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
723,3460723,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
732,3400317,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
733,3400318,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
734,3400319,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
739,3413586,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
742,3422249,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
743,3422251,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
744,3422252,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
745,3422259,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
747,3422473,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
748,3422474,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
749,3422581,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
750,3422583,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
754,3543871,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
755,3543872,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
764,3300070,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
765,3300071,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
774,3342477,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
775,3342479,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
781,3344279,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
783,3544249,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
784,3545124,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
787,3546388,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
788,3546389,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
789,3546390,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
790,3546391,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
791,3547498,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
792,3547499,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
793,3547500,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
794,3547501,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
795,3548190,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
798,3409368,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
799,3409369,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
800,3419129,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
801,3419602,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
802,3419603,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
803,3419605,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
810,3538565,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
811,3538566,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
812,3538567,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
813,3538568,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
814,3538569,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
815,3538570,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
816,3538571,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
823,3541385,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
824,3541386,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
825,3541387,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
826,3541388,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
827,3541389,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
828,3541390,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
829,3541391,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
830,3541392,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
837,3541546,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
838,3541547,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
839,3541924,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
840,3541939,11773,110-CTy CP SX Nhua Duy Tan,KHONG KINH DOANH
841,3541940,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
842,3541941,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
852,3407767,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH
73,3190990,11777,100-CT CP Nhua Rang Dong Long An-NR,DANG KINH DOANH
74,3190991,11777,100-CT CP Nhua Rang Dong Long An-NR,DANG KINH DOANH
344,3430483,11777,100-CT CP Nhua Rang Dong Long An-NR,DANG KINH DOANH
345,3430484,11777,100-CT CP Nhua Rang Dong Long An-NR,DANG KINH DOANH
346,3430485,11777,100-CT CP Nhua Rang Dong Long An-NR,DANG KINH DOANH
714,3217698,11777,100-CT CP Nhua Rang Dong Long An-NR,DANG KINH DOANH
61,3055280,12989,100-CTY TNHH SAMRAN,DANG KINH DOANH
229,3012794,12989,100-CTY TNHH SAMRAN,DANG KINH DOANH
236,3253175,12989,100-CTY TNHH SAMRAN,DANG KINH DOANH
420,3382457,12989,100-CTY TNHH SAMRAN,DANG KINH DOANH
425,3487366,12989,100-CTY TNHH SAMRAN,DANG KINH DOANH
431,3223203,12989,100-CTY TNHH SAMRAN,DANG KINH DOANH
656,3307987,12989,100-CTY TNHH SAMRAN,DANG KINH DOANH
688,3246587,12989,100-CTY TNHH SAMRAN,DANG KINH DOANH
763,3300069,12989,100-CTY TNHH SAMRAN,DANG KINH DOANH
49,3426542,12995,100-CTy CP CB Go Duc Thanh-NR,DANG KINH DOANH
50,3426543,12995,100-CTy CP CB Go Duc Thanh-NR,DANG KINH DOANH
219,3383606,13468,100-CTY TNHH SAMRAN-NR,DANG KINH DOANH
220,3383607,13468,100-CTY TNHH SAMRAN-NR,DANG KINH DOANH
221,3383608,13468,100-CTY TNHH SAMRAN-NR,DANG KINH DOANH
222,3383609,13468,100-CTY TNHH SAMRAN-NR,DANG KINH DOANH
290,3494100,13468,100-CTY TNHH SAMRAN-NR,DANG KINH DOANH
291,3494101,13468,100-CTY TNHH SAMRAN-NR,DANG KINH DOANH
292,3494102,13468,100-CTY TNHH SAMRAN-NR,DANG KINH DOANH
293,3494103,13468,100-CTY TNHH SAMRAN-NR,DANG KINH DOANH
89,3101964,13979,100-CTy TNHH Thuong Mai L.H,DANG KINH DOANH
90,3101976,13979,100-CTy TNHH Thuong Mai L.H,DANG KINH DOANH
91,3102010,13979,100-CTy TNHH Thuong Mai L.H,DANG KINH DOANH
273,3181800,13979,100-CTy TNHH Thuong Mai L.H,DANG KINH DOANH
18,3543335,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
21,3550808,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
24,3541465,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
25,3541466,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
31,3518675,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
32,3518676,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
36,3536487,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
37,3528752,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
48,3554236,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
80,3501372,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
118,3538419,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
124,3557777,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
129,3534601,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
182,3533694,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
183,3533695,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
279,3493423,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
280,3493424,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
297,3538906,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
298,3538907,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
319,3506580,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
